,time,wind10,angle10,wind30,angle30,wind50,angle50,temp,atmosphere,humidity,power
18495,2019-07-12 15:45:00,8.534,56.811,8.476,51.044,8.476,56.7,28.139,889.617,25.723,25.119951
18496,2019-07-12 16:00:00,8.553,45.812,8.394,43.533,8.88,48.7,26.906,889.7,28.0,22.151205
18497,2019-07-12 16:15:00,4.992,60.778,5.339,57.646,5.248,62.233,26.952,889.95,27.536,22.001274
18498,2019-07-12 16:30:00,6.83,77.837,6.971,74.801,7.11,82.433,27.906,890.1,26.357,24.84141
18499,2019-07-12 16:45:00,4.527,62.758,4.608,61.592,4.734,69.033,27.373,889.967,24.997,16.758003
18500,2019-07-12 17:00:00,5.609,77.685,5.775,75.383,5.795,82.033,28.056,889.267,24.24,19.881655
18501,2019-07-12 17:15:00,5.518,94.193,5.617,91.24,5.605,96.133,27.406,889.683,25.611,25.63298
18502,2019-07-12 17:30:00,4.602,96.063,4.58,90.304,4.203,95.167,27.952,889.5,23.589,23.040123
18503,2019-07-12 17:45:00,7.315,97.323,7.588,92.361,7.385,98.667,28.21,889.65,23.109,15.974249
18504,2019-07-12 18:00:00,4.221,121.52,4.647,114.638,4.742,120.433,28.298,890.1,22.725,18.242378
18505,2019-07-12 18:15:00,5.105,109.923,5.801,102.526,5.82,106.2,28.323,889.783,22.133,17.568762
18506,2019-07-12 18:30:00,5.316,97.31,5.371,94.459,5.523,102.067,28.206,889.433,23.856,14.040797
18507,2019-07-12 18:45:00,5.516,118.23,5.62,113.801,5.475,117.067,27.627,890.05,25.52,17.683163
18508,2019-07-12 19:00:00,5.231,112.633,5.474,104.796,5.935,106.033,27.456,889.883,26.117,18.983498
18509,2019-07-12 19:15:00,4.855,79.017,5.045,78.377,5.177,82.4,27.81,889.733,24.955,20.040821
18510,2019-07-12 19:30:00,5.703,104.777,5.518,99.619,5.548,104.933,27.427,889.633,25.707,24.523075
18511,2019-07-12 19:45:00,6.081,100.217,5.217,93.093,5.016,99.433,27.485,889.883,25.392,20.413158
18512,2019-07-12 20:00:00,6.232,108.94,5.886,103.782,5.595,109.767,27.173,889.567,25.979,23.833115
18513,2019-07-12 20:15:00,6.031,109.357,5.582,103.056,5.023,107.567,27.002,890.233,25.728,27.958666
18514,2019-07-12 20:30:00,6.628,107.227,6.262,101.14,5.667,106.467,26.864,889.317,26.981,28.509354
18515,2019-07-12 20:45:00,5.503,105.787,5.578,102.731,5.299,107.233,26.306,889.667,27.253,28.346636
18516,2019-07-12 21:00:00,5.06,104.533,5.459,97.811,5.057,102.633,26.548,889.633,26.245,27.501772
18517,2019-07-12 21:15:00,5.15,104.667,5.151,99.139,4.286,100.867,26.206,889.567,26.4,23.293795
18518,2019-07-12 21:30:00,5.27,106.59,5.192,100.349,4.731,103.5,26.402,889.867,26.571,19.681986
18519,2019-07-12 21:45:00,5.521,111.653,5.726,107.26,5.849,111.7,25.964,889.683,26.107,13.221514
18520,2019-07-12 22:00:00,3.228,119.683,3.657,111.528,3.698,116.867,25.598,889.333,26.128,10.724583
18521,2019-07-12 22:15:00,4.859,123.063,5.369,120.308,5.089,128.267,25.794,889.883,25.771,9.734763
18522,2019-07-12 22:30:00,3.653,104.153,3.277,98.781,2.894,109.867,25.981,889.817,25.547,10.128417
18523,2019-07-12 22:45:00,3.086,128.357,3.245,125.575,3.142,129.5,25.677,889.967,26.112,9.147835
18524,2019-07-12 23:00:00,3.366,133.707,3.559,133.519,3.554,138.867,25.056,889.567,26.709,10.196631
18525,2019-07-12 23:15:00,3.183,138.107,3.443,137.349,3.322,141.633,25.506,889.667,26.704,10.875222
18526,2019-07-12 23:30:00,2.994,130.67,3.645,124.514,3.268,130.567,25.156,889.633,27.061,9.866929
18527,2019-07-12 23:45:00,2.966,158.887,3.133,147.317,2.931,149.833,24.639,890.167,27.493,8.837317
18528,2019-07-13 00:00:00,2.863,156.133,2.759,144.033,2.274,146.0,24.427,889.683,27.947,8.571565
18529,2019-07-13 00:15:00,4.067,209.087,5.955,208.521,6.333,208.2,23.064,890.033,29.536,11.321458
18530,2019-07-13 00:30:00,2.053,255.68,3.55,240.484,4.254,244.967,23.164,889.717,29.227,11.038653
18531,2019-07-13 00:45:00,2.604,247.06,5.213,240.98,5.594,247.367,22.448,889.533,29.627,11.871437
18532,2019-07-13 01:00:00,5.302,233.62,5.671,233.828,5.614,238.367,22.648,889.533,29.211,18.84778
18533,2019-07-13 01:15:00,4.933,233.353,5.419,234.624,5.654,237.3,22.731,889.683,29.52,22.901564
18534,2019-07-13 01:30:00,5.069,217.733,6.321,220.395,6.521,227.433,21.802,889.583,31.504,20.718702
18535,2019-07-13 01:45:00,6.115,227.52,6.769,227.366,7.068,235.3,22.318,889.533,32.112,22.689814
18536,2019-07-13 02:00:00,4.938,219.68,5.791,226.638,5.67,236.667,22.239,889.7,33.131,15.502432
18537,2019-07-13 02:15:00,4.608,221.253,5.844,231.099,6.075,241.667,21.214,889.733,34.517,17.799694
18538,2019-07-13 02:30:00,4.562,230.413,5.92,241.279,6.138,252.467,20.756,889.933,35.648,20.47924
18539,2019-07-13 02:45:00,4.803,238.36,6.148,247.566,6.457,255.933,21.689,889.783,34.277,24.1145
18540,2019-07-13 03:00:00,5.131,253.113,6.844,258.389,7.513,265.767,21.527,889.583,32.987,29.264687
18541,2019-07-13 03:15:00,5.721,250.513,7.432,261.55,8.088,268.0,21.956,890.2,33.835,37.962025
18542,2019-07-13 03:30:00,6.85,260.087,8.796,267.497,9.53,273.0,21.989,889.433,33.987,46.56912
18543,2019-07-13 03:45:00,7.351,267.9,8.757,280.111,9.368,284.267,22.289,889.533,34.277,41.33864
18544,2019-07-13 04:00:00,6.266,271.98,7.631,275.616,7.997,280.233,21.535,889.883,34.984,30.426464
18545,2019-07-13 04:15:00,5.236,285.947,6.788,288.653,7.361,292.333,20.981,889.583,35.912,15.367425
18546,2019-07-13 04:30:00,2.086,300.2,3.41,293.83,4.215,296.633,20.61,889.483,35.917,7.055216
18547,2019-07-13 04:45:00,3.683,133.123,3.326,123.351,2.644,126.433,20.077,889.483,37.216,6.62177
18548,2019-07-13 05:00:00,1.443,105.193,1.016,88.064,1.517,94.7,20.102,889.583,37.093,6.672221
18549,2019-07-13 05:15:00,0.0,116.153,0.0,72.224,0.0,85.0,20.456,889.95,37.365,6.849862
18550,2019-07-13 05:30:00,2.749,260.727,2.52,247.6,2.582,261.85,19.989,889.65,38.941,7.245648
18551,2019-07-13 05:45:00,2.543,242.687,2.386,248.664,2.375,261.933,20.056,889.95,38.971,6.838493
18552,2019-07-13 06:00:00,3.744,209.513,2.968,206.884,2.164,215.1,18.968,889.858,40.976,7.239253
18553,2019-07-13 06:15:00,3.913,212.513,3.078,213.161,2.759,224.9,19.123,889.925,41.419,6.982738
18554,2019-07-13 06:30:00,3.725,213.96,3.496,213.662,3.066,219.833,18.727,889.525,41.611,6.851283
18555,2019-07-13 06:45:00,3.705,216.2,2.83,212.14,2.348,221.667,18.639,889.692,41.867,6.710591
18556,2019-07-13 07:00:00,3.393,217.433,2.636,216.275,2.463,220.2,18.489,889.558,41.131,6.685011
18557,2019-07-13 07:15:00,4.073,213.58,3.045,210.435,2.666,217.167,19.294,889.8,39.424,6.72196
18558,2019-07-13 07:30:00,3.635,208.873,3.154,212.189,2.638,213.167,20.794,890.15,36.32,6.793728
18559,2019-07-13 07:45:00,3.29,222.7,3.609,224.109,3.158,228.233,21.227,889.55,34.869,7.176723
18560,2019-07-13 08:00:00,3.592,227.307,3.543,226.836,3.566,232.467,22.36,889.667,33.109,7.795626
18561,2019-07-13 08:15:00,3.407,240.06,3.272,240.349,3.24,243.533,23.081,889.717,31.787,6.989133
18562,2019-07-13 08:30:00,2.363,241.44,2.092,237.018,1.862,242.267,23.706,889.867,31.099,6.725513
18563,2019-07-13 08:45:00,2.158,219.46,1.942,220.016,1.885,228.933,24.618,889.367,30.789,6.669378
18564,2019-07-13 09:00:00,0.773,242.053,0.496,282.975,0.563,285.3,23.723,889.667,31.291,6.701354
18565,2019-07-13 09:15:00,2.036,275.893,1.945,266.252,1.699,275.9,24.498,889.717,29.752,6.699933
18566,2019-07-13 09:30:00,0.433,178.308,0.067,185.582,0.027,192.0,25.685,889.517,29.008,6.708459
18567,2019-07-13 09:45:00,2.577,298.027,2.172,290.984,2.157,291.533,24.744,889.683,28.92,6.702775
18568,2019-07-13 10:00:00,1.696,251.507,1.15,260.598,1.183,263.0,24.798,889.867,29.432,6.702775
18569,2019-07-13 10:15:00,1.766,171.824,1.052,351.183,0.97,215.033,25.006,889.817,29.096,6.713433
18570,2019-07-13 10:30:00,2.087,229.553,1.95,228.251,2.014,228.8,25.644,889.683,28.299,6.701354
18571,2019-07-13 10:45:00,1.095,208.912,0.92,257.603,0.67,298.867,25.394,889.983,27.888,6.712723
18572,2019-07-13 11:00:00,3.094,286.813,3.203,289.96,3.178,294.3,25.914,889.667,27.184,6.716276
18573,2019-07-13 11:15:00,3.143,65.218,2.791,56.15,2.316,60.067,26.11,889.65,27.195,6.743277
18574,2019-07-13 11:30:00,1.349,149.925,1.263,130.712,1.307,99.8,26.481,889.817,26.155,6.773832
18575,2019-07-13 11:45:00,2.514,163.288,1.364,209.442,0.951,225.567,26.435,889.717,25.821,6.300594
18576,2019-07-13 12:00:00,1.761,272.638,1.063,253.158,0.94,242.51,27.839,889.783,25.219,0.116533
18577,2019-07-13 12:15:00,1.436,111.747,1.646,94.534,1.466,86.533,28.056,889.383,24.939,0.098058
18578,2019-07-13 12:30:00,3.628,35.413,3.083,40.716,2.399,32.233,28.31,890.1,23.944,0.16272
18579,2019-07-13 12:45:00,1.805,275.321,1.546,288.226,2.083,277.967,28.218,889.917,24.037,0.145666
18580,2019-07-13 13:00:00,3.507,291.68,3.111,288.882,2.897,291.667,27.552,889.617,23.981,0.166983
18581,2019-07-13 13:15:00,2.736,63.162,2.208,67.988,2.096,65.367,29.277,889.517,23.349,0.120796
18582,2019-07-13 13:30:00,1.526,101.173,1.231,110.398,1.699,101.733,29.148,889.933,22.773,0.314781
18583,2019-07-13 13:45:00,2.309,150.09,2.235,252.94,1.831,283.6,29.648,889.517,22.016,0.412129
18584,2019-07-13 14:00:00,2.168,286.133,2.145,307.701,2.02,266.352,28.931,889.4,22.461,1.231412
18585,2019-07-13 14:15:00,3.646,319.107,3.476,321.5,3.319,326.667,27.989,889.617,24.771,0.714119
18586,2019-07-13 14:30:00,1.899,173.554,1.722,238.758,2.444,228.167,28.335,889.633,23.731,0.193274
18587,2019-07-13 14:45:00,0.706,214.047,0.476,239.492,0.326,235.617,29.648,889.717,22.181,2.020852
18588,2019-07-13 15:00:00,5.404,53.481,5.438,131.033,5.533,62.733,28.764,889.717,23.973,3.098781
18589,2019-07-13 15:15:00,4.91,44.532,5.121,41.388,5.36,45.8,28.177,889.45,24.837,2.585041
18590,2019-07-13 15:30:00,5.467,78.975,5.321,78.611,5.515,86.467,28.173,890.183,25.157,33.339077
18591,2019-07-13 15:45:00,11.365,186.427,12.244,179.792,12.086,180.567,23.098,890.25,43.061,46.52293
18592,2019-07-13 16:00:00,7.22,152.787,7.51,148.316,7.609,154.233,20.994,889.592,58.24,27.982824
18593,2019-07-13 16:15:00,6.174,142.1,6.962,138.118,6.717,145.5,21.989,889.883,57.355,26.109772
18594,2019-07-13 16:30:00,6.454,160.653,6.956,157.085,6.567,162.767,22.235,889.833,50.603,35.14889
18595,2019-07-13 16:45:00,8.342,198.467,9.969,189.712,9.992,188.733,22.631,889.767,54.795,39.096798
18596,2019-07-13 17:00:00,9.54,209.967,11.758,211.033,13.106,212.867,20.648,890.017,67.84,64.75536
18597,2019-07-13 17:15:00,7.464,150.933,8.64,147.653,8.235,156.067,20.76,889.725,63.787,54.575783
18598,2019-07-13 17:30:00,5.686,170.527,6.223,163.885,6.14,168.0,22.06,889.467,53.813,37.866096
18599,2019-07-13 17:45:00,6.398,178.767,7.757,175.245,8.177,177.433,22.431,889.833,52.427,22.357979
18600,2019-07-13 18:00:00,6.94,176.733,7.783,172.458,8.235,176.267,23.548,889.717,45.013,46.248653
18601,2019-07-13 18:15:00,6.599,167.347,7.124,163.684,6.991,166.333,23.631,889.592,44.501,67.41501
18602,2019-07-13 18:30:00,7.507,166.987,7.867,163.215,7.769,167.167,23.398,889.708,43.211,62.579605
18603,2019-07-13 18:45:00,6.755,172.613,7.7,170.148,8.037,173.7,23.727,889.783,39.088,34.64581
18604,2019-07-13 19:00:00,5.81,176.267,6.242,175.28,6.34,179.867,24.039,889.55,36.581,9.98133
18605,2019-07-13 19:15:00,4.904,197.04,5.371,190.684,5.569,193.933,24.494,889.533,38.731,4.320956
18606,2019-07-13 19:30:00,4.919,196.7,5.619,191.509,5.744,197.2,24.331,889.833,40.48,8.121066
18607,2019-07-13 19:45:00,4.928,191.067,6.179,187.452,6.242,193.7,24.11,889.958,43.595,26.775572
18608,2019-07-13 20:00:00,11.448,207.54,13.15,203.614,13.869,205.233,23.664,889.733,39.264,55.907383
18609,2019-07-13 20:15:00,11.874,195.8,14.154,192.38,15.148,194.767,21.902,889.892,44.832,56.701797
18610,2019-07-13 20:30:00,11.348,189.953,13.193,186.847,14.268,188.467,21.539,889.667,46.368,57.950974
18611,2019-07-13 20:45:00,10.955,200.067,13.22,195.139,14.39,196.833,21.414,890.067,45.397,57.186405
18612,2019-07-13 21:00:00,7.414,189.013,8.646,184.227,9.528,187.967,21.66,889.65,42.667,60.494804
18613,2019-07-13 21:15:00,8.882,200.0,10.717,197.276,11.667,199.767,21.381,890.167,45.621,75.53821
18614,2019-07-13 21:30:00,8.877,200.433,10.643,197.937,11.846,200.933,21.448,889.65,45.408,77.29757
18615,2019-07-13 21:45:00,9.508,209.013,11.873,203.819,13.356,206.067,20.856,889.85,45.835,75.948204
18616,2019-07-13 22:00:00,9.012,209.493,11.239,203.281,12.624,203.167,21.089,889.808,46.443,71.69191
18617,2019-07-13 22:15:00,8.821,215.06,11.035,208.808,12.292,208.567,20.394,889.725,47.499,69.2632
18618,2019-07-13 22:30:00,9.708,213.127,11.693,209.597,13.06,209.9,20.714,889.967,45.845,76.49108
18619,2019-07-13 22:45:00,10.219,204.167,12.068,199.945,13.546,201.067,20.881,890.025,44.331,77.83619
18620,2019-07-13 23:00:00,11.54,199.633,14.366,195.041,15.179,196.533,20.952,889.783,42.699,78.45438
18621,2019-07-13 23:15:00,11.862,198.507,14.421,193.743,15.238,195.967,20.86,890.375,41.099,78.80824
18622,2019-07-13 23:30:00,10.724,209.78,12.654,204.811,13.601,205.733,21.202,889.933,39.168,79.23387
18623,2019-07-13 23:45:00,11.124,203.547,13.454,200.182,14.261,200.967,21.664,889.7,39.291,79.50672
18624,2019-07-14 00:00:00,11.704,205.813,14.262,200.817,15.564,201.733,21.731,889.4,39.12,79.7
18625,2019-07-14 00:15:00,10.065,206.587,12.354,199.868,13.667,201.633,20.752,889.65,40.155,75.60713
18626,2019-07-14 00:30:00,8.055,209.633,10.322,204.53,11.567,205.767,20.881,889.692,40.827,34.603886
18627,2019-07-14 00:45:00,4.639,143.707,5.85,147.177,6.737,157.267,20.502,890.183,42.869,13.997453
18628,2019-07-14 01:00:00,2.366,142.497,3.373,136.807,3.622,142.967,21.36,889.85,39.947,9.739027
18629,2019-07-14 01:15:00,0.027,144.607,1.23,108.736,2.408,123.667,20.539,889.767,43.744,4.662028
18630,2019-07-14 01:30:00,0.0,168.57,1.134,123.347,1.716,138.967,20.777,889.825,40.213,1.119143
18631,2019-07-14 01:45:00,1.155,233.127,0.057,118.491,1.572,159.933,20.085,889.7,44.245,0.240882
18632,2019-07-14 02:00:00,1.589,233.493,0.516,135.983,0.323,169.067,19.952,889.733,41.525,0.211749
18633,2019-07-14 02:15:00,0.452,249.687,0.987,137.513,1.79,183.467,20.818,889.683,38.395,0.220276
18634,2019-07-14 02:30:00,2.455,250.48,1.35,162.408,0.36,174.367,20.964,889.442,38.213,0.2757
18635,2019-07-14 02:45:00,4.654,244.02,3.158,249.096,1.773,247.033,19.814,889.725,46.432,1.811945
18636,2019-07-14 03:00:00,3.895,232.12,1.993,225.353,0.936,208.7,20.348,890.142,43.381,4.698977
18637,2019-07-14 03:15:00,3.66,197.12,4.166,186.608,4.762,185.4,21.06,890.1,36.736,8.928981
18638,2019-07-14 03:30:00,4.845,193.767,7.198,182.729,7.0,183.1,20.268,890.025,44.629,10.097863
18639,2019-07-14 03:45:00,5.974,204.187,6.481,190.259,6.022,191.5,19.218,889.625,44.576,9.318371
18640,2019-07-14 04:00:00,5.344,215.553,5.55,196.268,5.588,203.6,18.139,889.8,54.059,12.174139
18641,2019-07-14 04:15:00,5.854,213.607,5.594,201.564,5.365,209.2,17.281,889.858,59.125,9.879008
18642,2019-07-14 04:30:00,5.79,215.367,5.79,204.5,5.268,210.867,17.331,889.633,60.864,9.358163
18643,2019-07-14 04:45:00,5.915,222.02,5.834,214.443,5.245,219.067,17.014,889.575,60.501,7.429685
18644,2019-07-14 05:00:00,5.946,223.473,6.641,215.937,5.913,220.133,16.498,890.058,62.475,12.650218
18645,2019-07-14 05:15:00,5.752,219.147,7.186,214.249,6.741,217.3,16.36,889.633,63.872,16.762268
18646,2019-07-14 05:30:00,6.388,218.587,7.032,212.098,6.712,214.5,16.17,889.308,63.968,19.431156
18647,2019-07-14 05:45:00,5.884,214.473,7.705,212.837,7.52,216.733,15.664,889.908,65.173,20.43945
18648,2019-07-14 06:00:00,6.105,215.047,7.778,213.789,7.246,219.733,16.086,889.842,63.765,16.500069
18649,2019-07-14 06:15:00,6.63,220.28,7.636,219.848,7.142,225.6,15.963,889.917,63.904,11.123211
18650,2019-07-14 06:30:00,5.315,221.247,4.961,226.406,4.348,237.2,16.531,889.85,61.547,5.319302
18651,2019-07-14 06:45:00,6.565,215.427,7.047,215.351,6.092,221.467,16.564,890.2,63.061,14.806788
18652,2019-07-14 07:00:00,6.193,221.72,7.144,219.733,6.465,227.933,16.914,889.717,59.787,16.756582
18653,2019-07-14 07:15:00,6.788,221.527,7.867,218.341,7.322,223.433,17.727,889.858,56.469,14.560221
18654,2019-07-14 07:30:00,6.167,219.833,7.134,215.952,6.321,223.633,18.889,889.592,52.352,15.277183
18655,2019-07-14 07:45:00,6.183,217.567,7.925,212.634,7.161,215.6,19.998,889.85,49.248,19.257067
18656,2019-07-14 08:00:00,6.313,222.493,8.166,217.588,8.554,219.933,19.898,890.15,50.453,23.932594
18657,2019-07-14 08:15:00,6.357,213.16,7.7,212.281,8.166,214.1,21.077,890.0,45.483,20.057877
18658,2019-07-14 08:30:00,4.141,212.853,5.296,212.298,6.193,214.9,21.91,889.925,45.493,10.908619
18659,2019-07-14 08:45:00,3.911,219.453,4.577,218.185,5.443,219.9,23.114,889.758,40.939,5.35483
18660,2019-07-14 09:00:00,3.498,236.313,3.707,230.919,3.801,233.7,23.614,889.783,37.445,2.253207
18661,2019-07-14 09:15:00,3.036,231.473,3.0,229.329,3.074,235.367,25.035,889.967,34.011,1.249887
18662,2019-07-14 09:30:00,3.121,231.9,3.258,228.944,3.246,235.95,25.435,889.417,31.925,0.48958
18663,2019-07-14 09:45:00,2.507,236.147,2.577,231.331,2.636,233.133,26.744,889.633,29.093,0.144956
18664,2019-07-14 10:00:00,0.878,260.047,0.951,247.732,1.185,251.1,26.91,889.983,26.869,0.107295
18665,2019-07-14 10:15:00,3.732,302.44,3.876,296.211,3.954,299.767,25.823,890.017,26.405,0.134297
18666,2019-07-14 10:30:00,1.586,316.453,1.318,292.454,1.593,289.283,25.956,889.483,28.368,0.179063
18667,2019-07-14 10:45:00,1.191,246.827,1.246,236.585,1.362,223.083,27.91,889.8,24.309,0.20038
18668,2019-07-14 11:00:00,1.287,181.553,1.45,176.673,1.381,181.933,27.235,890.217,23.755,0.146377
18669,2019-07-14 11:15:00,2.078,236.14,2.172,225.311,2.299,228.833,27.806,889.517,23.712,0.115112
18670,2019-07-14 11:30:00,3.908,288.293,3.69,288.387,3.629,292.733,26.918,889.783,23.595,0.305544
18671,2019-07-14 11:45:00,0.483,54.847,0.253,36.92,0.136,72.633,27.852,889.883,23.077,0.491002
18672,2019-07-14 12:00:00,3.089,268.027,3.444,261.44,3.582,266.85,28.873,890.0,21.872,0.282095
18673,2019-07-14 12:15:00,2.201,274.713,2.132,293.617,1.825,292.4,29.714,889.917,21.683,0.292043
18674,2019-07-14 12:30:00,1.49,188.823,1.546,214.571,1.945,219.3,28.523,889.55,21.976,0.414971
18675,2019-07-14 12:45:00,4.369,246.687,4.524,237.988,4.576,242.35,29.664,889.85,20.885,3.333268
18676,2019-07-14 13:00:00,5.648,230.107,5.945,229.999,5.856,236.833,29.548,889.367,20.816,10.293268
18677,2019-07-14 13:15:00,3.42,204.92,3.794,209.959,3.665,221.433,29.831,889.783,20.568,6.715565
18678,2019-07-14 13:30:00,3.359,287.067,3.35,316.669,3.815,298.567,28.71,889.8,20.903,5.397464
18679,2019-07-14 13:45:00,2.531,290.88,2.674,276.41,2.753,273.65,29.214,889.633,20.028,2.409532
18680,2019-07-14 14:00:00,4.132,276.6,4.526,269.883,4.597,263.767,29.264,889.233,19.815,7.728834
18681,2019-07-14 14:15:00,2.166,241.38,2.556,228.528,2.91,227.25,30.814,888.833,18.839,6.714855
18682,2019-07-14 14:30:00,4.652,227.66,4.479,227.608,4.581,233.4,30.828,889.467,18.157,4.186659
18683,2019-07-14 14:45:00,3.206,179.483,3.56,205.374,3.375,260.317,29.994,889.3,17.919,3.04691
18684,2019-07-14 15:00:00,3.255,271.762,3.146,305.904,2.947,274.633,30.773,889.567,17.872,3.581256
18685,2019-07-14 15:15:00,4.795,256.927,5.306,257.114,5.59,260.433,31.037,889.167,17.607,3.593336
18686,2019-07-14 15:30:00,3.994,225.273,3.967,225.081,3.777,236.467,30.84,889.567,17.24,2.204888
18687,2019-07-14 15:45:00,4.702,261.399,4.694,287.964,5.005,291.367,30.889,889.467,17.396,7.22291
18688,2019-07-14 16:00:00,2.63,217.817,3.099,225.364,3.014,231.417,31.574,889.567,15.271,6.564215
18689,2019-07-14 16:15:00,4.717,235.4,4.955,278.146,5.149,268.0,30.66,889.733,14.316,14.678886
18690,2019-07-14 16:30:00,4.459,274.26,4.762,271.926,5.089,280.033,30.777,889.367,14.933,17.232662
18691,2019-07-14 16:45:00,6.266,294.24,6.295,288.948,6.166,290.5,31.374,889.267,12.981,22.055988
18692,2019-07-14 17:00:00,7.222,256.073,7.456,257.222,7.694,262.5,31.394,889.333,12.913,21.289997
18693,2019-07-14 17:15:00,3.963,299.947,4.381,292.381,4.409,299.567,31.152,889.367,12.896,17.79472
18694,2019-07-14 17:30:00,6.158,290.24,6.695,289.027,7.022,292.433,32.199,889.767,11.203,27.051271
18695,2019-07-14 17:45:00,3.462,267.607,3.68,261.93,3.771,263.5,31.717,889.333,12.016,10.677685
18696,2019-07-14 18:00:00,7.104,295.307,7.704,290.007,7.792,293.467,31.764,889.633,10.819,30.244558
18697,2019-07-14 18:15:00,5.004,306.933,5.393,301.418,5.598,304.067,31.503,889.733,11.073,17.570183
18698,2019-07-14 18:30:00,6.928,276.6,6.953,278.729,7.121,285.967,31.978,889.833,11.844,21.539408
18699,2019-07-14 18:45:00,5.236,285.967,5.692,281.843,5.685,283.583,32.013,889.533,11.487,31.635138
18700,2019-07-14 19:00:00,6.886,280.013,7.129,281.561,7.323,284.6,31.458,889.733,11.756,32.535427
18701,2019-07-14 19:15:00,9.706,299.68,10.371,296.378,10.464,302.4,31.405,889.067,11.788,44.769253
18702,2019-07-14 19:30:00,7.324,293.587,7.816,292.497,7.94,298.3,31.757,889.767,11.936,43.231586
18703,2019-07-14 19:45:00,8.498,275.827,9.254,276.733,9.364,281.567,31.388,889.867,11.404,41.416798
18704,2019-07-14 20:00:00,5.752,302.973,6.05,298.055,5.894,301.6,31.17,889.667,11.303,22.576124
18705,2019-07-14 20:15:00,8.549,296.853,9.242,293.37,9.203,298.067,30.948,889.667,11.083,36.320614
18706,2019-07-14 20:30:00,7.746,307.107,8.418,304.255,8.783,309.367,30.648,889.433,11.62,45.35476
18707,2019-07-14 20:45:00,7.83,291.533,8.765,289.156,9.099,293.367,30.76,889.7,11.727,47.829662
18708,2019-07-14 21:00:00,6.444,301.333,7.11,297.287,7.225,302.3,30.468,889.467,11.817,31.025473
18709,2019-07-14 21:15:00,6.54,300.227,7.329,296.144,7.732,301.567,29.814,889.7,12.756,34.09583
18710,2019-07-14 21:30:00,5.821,310.627,6.701,305.338,7.17,311.5,29.598,889.567,13.82,31.469576
18711,2019-07-14 21:45:00,5.482,307.0,6.258,307.273,6.673,312.433,29.048,889.6,14.211,26.03303
18712,2019-07-14 22:00:00,5.361,291.8,6.858,292.024,7.574,299.9,29.098,889.633,14.364,23.384039
18713,2019-07-14 22:15:00,4.47,289.293,5.566,288.089,5.88,292.6,28.431,890.033,15.001,14.480638
18714,2019-07-14 22:30:00,3.241,284.16,4.337,285.41,4.564,291.6,28.044,889.6,16.169,6.191167
18715,2019-07-14 22:45:00,2.731,275.36,3.224,282.989,3.21,290.333,27.648,889.633,16.923,2.822371
18716,2019-07-14 23:00:00,2.368,275.827,2.82,287.224,3.048,296.2,27.339,889.567,17.24,1.219332
18717,2019-07-14 23:15:00,3.493,250.2,3.143,268.425,3.074,280.333,26.714,889.55,20.199,1.097825
18718,2019-07-14 23:30:00,3.132,261.773,3.157,280.809,3.192,288.267,25.939,889.783,21.223,1.433924
18719,2019-07-14 23:45:00,3.495,257.927,3.72,287.26,3.802,297.4,25.364,889.85,25.392,3.531516
18720,2019-07-15 00:00:00,3.556,251.507,3.563,278.28,3.372,288.3,24.094,889.633,27.568,4.180974
18721,2019-07-15 00:15:00,3.292,289.653,3.831,300.66,3.892,308.8,26.023,889.533,20.701,3.019908
18722,2019-07-15 00:30:00,4.118,252.273,3.584,281.415,3.563,295.5,25.373,889.633,23.195,3.186181
18723,2019-07-15 00:45:00,3.749,244.44,3.817,272.208,3.598,283.467,23.914,889.817,27.859,2.944588
18724,2019-07-15 01:00:00,3.891,265.8,5.626,290.683,5.816,306.9,23.231,889.567,29.968,9.8314
18725,2019-07-15 01:15:00,4.349,267.153,5.423,288.991,5.612,301.967,23.602,889.467,28.133,8.239731
18726,2019-07-15 01:30:00,4.137,259.173,4.631,284.71,4.546,301.8,22.964,889.833,29.44,3.638101
18727,2019-07-15 01:45:00,3.353,273.147,3.369,294.121,3.341,310.067,23.231,889.333,28.632,0.873997
18728,2019-07-15 02:00:00,2.856,258.513,2.922,295.113,3.009,315.167,22.914,889.333,31.173,0.538609
18729,2019-07-15 02:15:00,2.52,249.7,2.58,293.004,2.404,317.8,22.514,889.983,34.232,0.550689
18730,2019-07-15 02:30:00,3.835,243.64,2.796,272.208,2.283,292.467,21.831,889.883,35.096,0.196116
18731,2019-07-15 02:45:00,4.28,240.967,3.21,268.019,2.656,285.2,21.702,889.583,36.725,0.287779
18732,2019-07-15 03:00:00,3.733,224.213,3.203,249.591,2.128,271.867,20.927,889.483,38.573,0.252962
18733,2019-07-15 03:15:00,4.154,228.027,3.31,255.092,2.59,273.667,21.056,889.667,39.347,0.51445
18734,2019-07-15 03:30:00,5.575,222.873,6.08,229.349,4.637,245.233,20.981,890.033,40.112,5.869281
18735,2019-07-15 03:45:00,5.262,227.693,5.468,233.986,4.835,243.1,21.639,890.0,39.925,5.955259
18736,2019-07-15 04:00:00,4.02,230.027,5.154,237.965,4.522,250.233,21.485,889.625,40.773,6.888233
18737,2019-07-15 04:15:00,5.369,248.633,7.055,250.974,6.872,259.533,21.281,889.467,40.256,14.956007
18738,2019-07-15 04:30:00,4.956,241.347,4.325,250.46,4.126,264.533,20.944,889.992,40.72,6.459051
